interaction_id,hotel_id,timestamp,channel,language,request_type,complexity,hotel_name,city,country,hotel_type,rooms,hotel_size_category,handled_by,response_time_s,response_speed,hour_of_day,day_of_week_number,day_of_week,month_number,month_name,quarter,time_period,resolved
INT2025_04_0126,hotel_05,05/04/2025 13:15,facebook,N/A,complaint,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,11,Fast,13,6,Saturday,4,April,2,Afternoon,TRUE
INT2025_04_0132,hotel_11,08/04/2025 08:50,email,N/A,info,simple,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,39,Fast,8,2,Tuesday,4,April,2,Morning,TRUE
INT2025_04_0135,hotel_08,10/04/2025 11:55,instagram,N/A,check_in,simple,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,Human,310,Slow,11,4,Thursday,4,April,2,Morning,TRUE
INT2025_04_0141,hotel_10,13/04/2025 07:25,facebook,N/A,booking,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,26,Fast,7,0,Sunday,4,April,2,Morning,TRUE
INT2025_04_0147,hotel_02,16/04/2025 14:15,email,N/A,technical_issue,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,AI,13,Fast,14,3,Wednesday,4,April,2,Afternoon,TRUE
INT2025_04_0159,hotel_09,22/04/2025 15:40,website_chat,N/A,booking,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,500,Slow,15,2,Tuesday,4,April,2,Afternoon,FALSE
INT2025_04_0162,hotel_12,23/04/2025 08:50,email,N/A,service_request,simple,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,27,Fast,8,3,Wednesday,4,April,2,Morning,TRUE
INT2025_04_0165,hotel_05,25/04/2025 11:55,instagram,N/A,check_out,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,18,Fast,11,5,Friday,4,April,2,Morning,TRUE
INT2025_04_0174,hotel_08,29/04/2025 11:10,website_chat,N/A,info,simple,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,Human,450,Slow,11,2,Tuesday,4,April,2,Morning,TRUE
INT2025_04_0177,hotel_07,01/04/2025 14:15,email,N/A,complaint,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,AI,23,Fast,14,2,Tuesday,4,April,2,Afternoon,TRUE
INT2025_04_0180,hotel_10,02/04/2025 16:20,instagram,N/A,spa_reservation,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,17,Fast,16,3,Wednesday,4,April,2,Afternoon,TRUE
INT2025_04_0186,hotel_02,05/04/2025 13:15,facebook,N/A,check_out,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,Human,360,Slow,13,6,Saturday,4,April,2,Afternoon,TRUE
INT2025_04_0189,hotel_04,07/04/2025 15:40,website_chat,N/A,spa_reservation,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,Human,430,Slow,15,1,Monday,4,April,2,Afternoon,TRUE
INT2025_04_0192,hotel_07,08/04/2025 08:50,email,N/A,check_in,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,AI,16,Fast,8,2,Tuesday,4,April,2,Morning,TRUE
INT2025_03_0290,hotel_unknown,23/03/2025 16:43,instagram,N/A,technical_issue,complex,,,,,,,AI,31,Fast,16,0,Sunday,3,March,1,Afternoon,TRUE
INT2025_03_0287,hotel_05,22/03/2025 13:38,email,N/A,service_request,complex,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,Human,430,Slow,13,6,Saturday,3,March,1,Afternoon,TRUE
INT2025_04_0063,hotel_unknown,04/04/2025 10:10,website_chat,N/A,info,simple,,,,,,,AI,38,Fast,10,5,Friday,4,April,2,Morning,TRUE
INT2025_04_0090,hotel_unknown,17/04/2025 16:20,instagram,N/A,check_in,simple,,,,,,,AI,16,Fast,16,4,Thursday,4,April,2,Afternoon,TRUE
INT2025_04_0117,hotel_unknown,01/04/2025 14:15,email,N/A,complaint,simple,,,,,,,AI,44,Fast,14,2,Tuesday,4,April,2,Afternoon,TRUE
INT2025_04_0150,hotel_unknown,17/04/2025 16:20,instagram,N/A,booking,simple,,,,,,,AI,20,Fast,16,4,Thursday,4,April,2,Afternoon,TRUE
INT2025_04_0156,hotel_unknown,20/04/2025 13:15,facebook,N/A,technical_issue,simple,,,,,,,Human,340,Slow,13,0,Sunday,4,April,2,Afternoon,TRUE
INT2025_04_0171,hotel_unknown,28/04/2025 07:25,facebook,N/A,service_request,simple,,,,,,,Human,390,Slow,7,1,Monday,4,April,2,Morning,TRUE
INT2025_03_0293,hotel_09,25/03/2025 09:48,website_chat,N/A,booking,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,20,Fast,9,2,Tuesday,3,March,1,Morning,TRUE
INT2025_04_0039,hotel_09,22/04/2025 15:24,website_chat,N/A,complaint,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,17,Fast,15,2,Tuesday,4,April,2,Afternoon,TRUE
INT2025_04_0054,hotel_02,29/04/2025 11:10,website_chat,N/A,technical_issue,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,Human,420,Slow,11,2,Tuesday,4,April,2,Morning,TRUE
INT2025_04_0069,hotel_12,07/04/2025 15:40,website_chat,N/A,service_request,simple,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,Human,400,Slow,15,1,Monday,4,April,2,Afternoon,TRUE
INT2025_04_0078,hotel_06,11/04/2025 15:00,website_chat,N/A,spa_reservation,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,AI,60,Medium,15,5,Friday,4,April,2,Afternoon,TRUE
INT2025_04_0084,hotel_04,14/04/2025 11:10,website_chat,N/A,check_out,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,Human,450,Slow,11,1,Monday,4,April,2,Morning,TRUE
INT2025_03_0296,hotel_12,26/03/2025 12:53,facebook,N/A,service_request,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,65,Medium,12,3,Wednesday,3,March,1,Afternoon,TRUE
INT2025_04_0032,hotel_10,18/04/2025 09:04,email,N/A,service_request,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,35,Fast,9,5,Friday,4,April,2,Morning,TRUE
INT2025_04_0051,hotel_06,28/04/2025 07:23,facebook,N/A,service_request,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,Human,450,Slow,7,1,Monday,4,April,2,Morning,FALSE
INT2025_04_0102,hotel_10,23/04/2025 08:50,email,N/A,service_request,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,15,Fast,8,3,Wednesday,4,April,2,Morning,TRUE
INT2025_04_0144,hotel_06,14/04/2025 11:10,website_chat,N/A,service_request,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,AI,17,Fast,11,1,Monday,4,April,2,Morning,TRUE
INT2025_04_0201,hotel_08,13/04/2025 07:25,facebook,N/A,booking,simple,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,Human,320,Slow,7,0,Sunday,4,April,2,Morning,TRUE
INT2025_04_0207,hotel_10,16/04/2025 14:15,email,N/A,technical_issue,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,30,Fast,14,3,Wednesday,4,April,2,Afternoon,TRUE
INT2025_04_0210,hotel_06,17/04/2025 16:20,instagram,N/A,check_out,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,AI,22,Fast,16,4,Thursday,4,April,2,Afternoon,TRUE
INT2025_04_0216,hotel_04,20/04/2025 13:15,facebook,N/A,check_in,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,AI,18,Fast,13,0,Sunday,4,April,2,Afternoon,TRUE
INT2025_04_0231,hotel_07,28/04/2025 07:25,facebook,N/A,spa_reservation,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,AI,44,Fast,7,1,Monday,4,April,2,Morning,TRUE
INT2025_04_0234,hotel_10,29/04/2025 11:10,website_chat,N/A,booking,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,Human,450,Slow,11,2,Tuesday,4,April,2,Morning,FALSE
INT2025_04_0240,hotel_02,02/04/2025 16:20,instagram,N/A,technical_issue,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,AI,46,Fast,16,3,Wednesday,4,April,2,Afternoon,TRUE
INT2025_04_0261,hotel_03,13/04/2025 07:25,facebook,N/A,complaint,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,23,Fast,7,0,Sunday,4,April,2,Morning,TRUE
INT2025_04_0264,hotel_11,14/04/2025 11:10,website_chat,N/A,spa_reservation,simple,Ålesun View Hotel,Ålesun,Norway,city,100,Large,Human,390,Slow,11,1,Monday,4,April,2,Morning,TRUE
INT2025_04_0267,hotel_08,16/04/2025 14:15,email,N/A,info,simple,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,AI,18,Fast,14,3,Wednesday,4,April,2,Afternoon,TRUE
INT2025_04_0270,hotel_04,17/04/2025 16:20,instagram,N/A,complaint,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,AI,29,Fast,16,4,Thursday,4,April,2,Afternoon,TRUE
INT2025_04_0294,hotel_02,29/04/2025 11:10,website_chat,N/A,check_out,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,Human,380,Slow,11,2,Tuesday,4,April,2,Morning,TRUE
INT2025_04_0297,hotel_04,01/04/2025 14:15,email,N/A,service_request,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,AI,60,Medium,14,2,Tuesday,4,April,2,Afternoon,TRUE
INT2025_04_0300,hotel_05,02/04/2025 16:20,instagram,N/A,info,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,Human,450,Slow,16,3,Wednesday,4,April,2,Afternoon,TRUE
INT2025_04_0306,hotel_09,05/04/2025 13:15,facebook,N/A,spa_reservation,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,62,Medium,13,6,Saturday,4,April,2,Afternoon,TRUE
INT2025_04_0315,hotel_03,10/04/2025 11:55,instagram,N/A,technical_issue,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,Human,420,Slow,11,4,Thursday,4,April,2,Morning,TRUE
INT2025_04_0327,hotel_05,16/04/2025 14:15,email,N/A,booking,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,24,Fast,14,3,Wednesday,4,April,2,Afternoon,TRUE
INT2025_04_0336,hotel_12,20/04/2025 13:15,facebook,N/A,complaint,simple,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,70,Medium,13,0,Sunday,4,April,2,Afternoon,TRUE
INT2025_04_0339,hotel_07,22/04/2025 15:40,website_chat,N/A,spa_reservation,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,Human,520,Slow,15,2,Tuesday,4,April,2,Afternoon,FALSE
INT2025_04_0342,hotel_10,23/04/2025 08:50,email,N/A,info,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,Human,360,Slow,8,3,Wednesday,4,April,2,Morning,TRUE
INT2025_04_0345,hotel_06,25/04/2025 11:55,instagram,N/A,check_out,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,AI,72,Medium,11,5,Friday,4,April,2,Morning,TRUE
INT2025_04_0351,hotel_04,28/04/2025 07:25,facebook,N/A,booking,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,Human,300,Medium,7,1,Monday,4,April,2,Morning,TRUE
INT2025_04_0360,hotel_09,02/04/2025 16:20,instagram,N/A,booking,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,380,Slow,16,3,Wednesday,4,April,2,Afternoon,TRUE
INT2025_04_0369,hotel_03,07/04/2025 15:40,website_chat,N/A,check_out,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,Human,320,Slow,15,1,Monday,4,April,2,Afternoon,TRUE
INT2025_05_0319,hotel_02,24/05/2025 13:42,website_chat,N/A,info,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,Human,520,Slow,13,6,Saturday,5,May,2,Afternoon,FALSE
INT2025_06_0146,hotel_02,10/06/2025 15:10,website_chat,N/A,info,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,Human,450,Slow,15,2,Tuesday,6,June,2,Afternoon,TRUE
INT2025_04_0195,hotel_03,10/04/2025 11:55,instagram,N/A,service_request,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,25,Fast,11,4,Thursday,4,April,2,Morning,TRUE
INT2025_07_0016,hotel_10,10/07/2025 13:06,email,N/A,info,complex,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,46,Fast,13,4,Thursday,7,July,3,Afternoon,TRUE
INT2025_07_0040,hotel_02,22/07/2025 16:46,instagram,N/A,info,medium,Oslo City Hotel,Oslo,Norway,city,180,Large,AI,34,Fast,16,2,Tuesday,7,July,3,Afternoon,TRUE
INT2025_04_0249,hotel_unknown,07/04/2025 15:40,website_chat,N/A,technical_issue,simple,,,,,,,AI,48,Fast,15,1,Monday,4,April,2,Afternoon,TRUE
INT2025_04_0198,hotel_11,11/04/2025 15:00,website_chat,N/A,technical_issue,simple,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,49,Fast,15,5,Friday,4,April,2,Afternoon,TRUE
INT2025_04_0213,hotel_02,19/04/2025 10:10,website_chat,N/A,service_request,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,Human,360,Slow,10,6,Saturday,4,April,2,Morning,TRUE
INT2025_04_0228,hotel_12,26/04/2025 15:00,website_chat,N/A,complaint,simple,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,Human,320,Slow,15,6,Saturday,4,April,2,Afternoon,TRUE
INT2025_04_0243,hotel_04,04/04/2025 10:10,website_chat,N/A,booking,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,Human,520,Slow,10,5,Friday,4,April,2,Morning,FALSE
INT2025_04_0318,hotel_11,11/04/2025 15:00,website_chat,N/A,booking,simple,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,28,Fast,15,5,Friday,4,April,2,Afternoon,TRUE
INT2025_04_0333,hotel_09,19/04/2025 10:10,website_chat,N/A,check_out,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,330,Slow,10,6,Saturday,4,April,2,Morning,TRUE
INT2025_04_0348,hotel_02,26/04/2025 15:00,website_chat,N/A,spa_reservation,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,Human,430,Slow,15,6,Saturday,4,April,2,Afternoon,TRUE
INT2025_04_0237,hotel_06,01/04/2025 14:15,email,N/A,service_request,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,Human,360,Slow,14,2,Tuesday,4,April,2,Afternoon,TRUE
INT2025_04_0246,hotel_05,05/04/2025 13:15,facebook,N/A,service_request,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,Human,380,Slow,13,6,Saturday,4,April,2,Afternoon,TRUE
INT2025_04_0279,hotel_09,22/04/2025 15:40,website_chat,N/A,service_request,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,33,Fast,15,2,Tuesday,4,April,2,Afternoon,TRUE
INT2025_04_0354,hotel_05,29/04/2025 11:10,website_chat,N/A,service_request,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,75,Medium,11,2,Tuesday,4,April,2,Morning,TRUE
INT2025_04_0204,hotel_09,14/04/2025 11:10,website_chat,N/A,service_request,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,520,Slow,11,1,Monday,4,April,2,Morning,FALSE
INT2025_07_0058,hotel_10,31/07/2025 14:57,website_chat,N/A,complaint,medium,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,38,Fast,14,4,Thursday,7,July,3,Afternoon,TRUE
INT2025_07_0103,hotel_04,23/07/2025 10:12,website_chat,N/A,service_request,medium,Northern Lights Resort,Tromsø,Norway,resort,120,Large,AI,36,Fast,10,3,Wednesday,7,July,3,Morning,TRUE
INT2025_07_0112,hotel_09,27/07/2025 08:47,email,N/A,spa_reservation,medium,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,42,Fast,8,0,Sunday,7,July,3,Morning,TRUE
INT2025_07_0121,hotel_03,01/07/2025 07:46,facebook,N/A,spa_reservation,medium,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,37,Fast,7,2,Tuesday,7,July,3,Morning,TRUE
INT2025_07_0130,hotel_10,05/07/2025 17:02,instagram,N/A,technical_issue,medium,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,44,Fast,17,6,Saturday,7,July,3,Afternoon,TRUE
INT2025_07_0145,hotel_04,13/07/2025 11:52,instagram,N/A,service_request,medium,Northern Lights Resort,Tromsø,Norway,resort,120,Large,Human,520,Slow,11,0,Sunday,7,July,3,Morning,FALSE
INT2025_07_0166,hotel_07,23/07/2025 13:17,facebook,N/A,info,medium,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,AI,42,Fast,13,3,Wednesday,7,July,3,Afternoon,TRUE
INT2025_07_0175,hotel_12,28/07/2025 11:52,instagram,N/A,booking,medium,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,36,Fast,11,1,Monday,7,July,3,Morning,TRUE
INT2025_07_0193,hotel_11,06/07/2025 10:12,website_chat,N/A,booking,medium,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,35,Fast,10,0,Sunday,7,July,3,Morning,TRUE
INT2025_07_0202,hotel_08,10/07/2025 08:47,email,N/A,complaint,medium,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,AI,41,Fast,8,4,Thursday,7,July,3,Morning,TRUE
INT2025_07_0211,hotel_09,15/07/2025 07:46,facebook,N/A,complaint,medium,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,37,Fast,7,2,Tuesday,7,July,3,Morning,TRUE
INT2025_07_0238,hotel_02,28/07/2025 14:57,website_chat,N/A,service_request,medium,Oslo City Hotel,Oslo,Norway,city,180,Large,AI,44,Fast,14,1,Monday,7,July,3,Afternoon,TRUE
INT2025_07_0256,hotel_10,06/07/2025 13:07,facebook,N/A,spa_reservation,medium,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,45,Fast,13,0,Sunday,7,July,3,Afternoon,TRUE
INT2025_07_0265,hotel_09,11/07/2025 11:52,instagram,N/A,technical_issue,medium,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,40,Fast,11,5,Friday,7,July,3,Morning,TRUE
INT2025_07_0277,hotel_05,17/07/2025 13:57,email,N/A,booking,medium,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,74,Medium,13,4,Thursday,7,July,3,Afternoon,TRUE
INT2025_07_0283,hotel_04,20/07/2025 10:12,website_chat,N/A,check_out,medium,Northern Lights Resort,Tromsø,Norway,resort,120,Large,Human,360,Slow,10,0,Sunday,7,July,3,Morning,TRUE
INT2025_07_0286,hotel_12,21/07/2025 13:07,facebook,N/A,complaint,medium,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,68,Medium,13,1,Monday,7,July,3,Afternoon,TRUE
INT2025_07_0292,hotel_05,24/07/2025 08:47,email,N/A,info,medium,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,Human,380,Slow,8,4,Thursday,7,July,3,Morning,TRUE
INT2025_07_0298,hotel_04,27/07/2025 14:57,website_chat,N/A,spa_reservation,medium,Northern Lights Resort,Tromsø,Norway,resort,120,Large,Human,450,Slow,14,0,Sunday,7,July,3,Afternoon,TRUE
INT2025_07_0301,hotel_08,29/07/2025 07:46,facebook,N/A,booking,medium,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,Human,330,Slow,7,2,Tuesday,7,July,3,Morning,TRUE
INT2025_07_0307,hotel_02,01/07/2025 13:57,email,N/A,technical_issue,medium,Oslo City Hotel,Oslo,Norway,city,180,Large,Human,520,Slow,13,2,Tuesday,7,July,3,Afternoon,FALSE
INT2025_07_0067,hotel_05,05/07/2025 13:57,email,N/A,service_request,medium,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,33,Fast,13,6,Saturday,7,July,3,Afternoon,TRUE
INT2025_07_0142,hotel_unknown,11/07/2025 08:47,email,N/A,check_out,medium,,,,,,,AI,58,Fast,8,5,Friday,7,July,3,Morning,TRUE
INT2025_07_0157,hotel_unknown,19/07/2025 13:57,email,N/A,info,medium,,,,,,,AI,38,Fast,13,6,Saturday,7,July,3,Afternoon,TRUE
INT2025_07_0094,hotel_07,18/07/2025 10:52,website_chat,N/A,service_request,medium,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,AI,40,Fast,10,5,Friday,7,July,3,Morning,TRUE
INT2025_07_0139,hotel_05,10/07/2025 16:22,website_chat,N/A,technical_issue,medium,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,Human,360,Slow,16,4,Thursday,7,July,3,Afternoon,TRUE
INT2025_07_0274,hotel_03,15/07/2025 10:52,website_chat,N/A,technical_issue,medium,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,Human,380,Slow,10,2,Tuesday,7,July,3,Morning,TRUE
INT2025_07_0289,hotel_03,23/07/2025 16:22,website_chat,N/A,spa_reservation,medium,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,Human,600,Slow,16,3,Wednesday,7,July,3,Afternoon,FALSE
INT2025_07_0076,hotel_12,09/07/2025 13:17,facebook,N/A,service_request,medium,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,41,Fast,13,3,Wednesday,7,July,3,Afternoon,TRUE
INT2025_07_0220,hotel_03,19/07/2025 17:02,instagram,N/A,service_request,medium,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,43,Fast,17,6,Saturday,7,July,3,Afternoon,TRUE
INT2025_07_0085,hotel_unknown,14/07/2025 11:52,instagram,N/A,service_request,medium,,,,,,,AI,35,Fast,11,1,Monday,7,July,3,Morning,TRUE
INT2025_07_0304,hotel_11,30/07/2025 10:52,website_chat,N/A,service_request,medium,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,70,Medium,10,3,Wednesday,7,July,3,Morning,TRUE
INT2025_07_0313,hotel_04,04/07/2025 10:12,website_chat,N/A,service_request,medium,Northern Lights Resort,Tromsø,Norway,resort,120,Large,AI,78,Medium,10,5,Friday,7,July,3,Morning,TRUE
INT2025_07_0316,hotel_06,05/07/2025 13:07,facebook,N/A,check_in,medium,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,Human,430,Slow,13,6,Saturday,7,July,3,Afternoon,TRUE
INT2025_07_0325,hotel_10,10/07/2025 11:52,instagram,N/A,info,medium,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,Human,600,Slow,11,4,Thursday,7,July,3,Morning,FALSE
INT2025_07_0328,hotel_12,11/07/2025 14:57,website_chat,N/A,complaint,medium,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,Human,380,Slow,14,5,Friday,7,July,3,Afternoon,TRUE
INT2025_07_0331,hotel_03,13/07/2025 07:46,facebook,N/A,spa_reservation,medium,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,80,Medium,7,0,Sunday,7,July,3,Morning,TRUE
INT2025_07_0343,hotel_08,19/07/2025 10:12,website_chat,N/A,booking,medium,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,Human,520,Slow,10,6,Saturday,7,July,3,Morning,FALSE
INT2025_07_0358,hotel_06,26/07/2025 14:57,website_chat,N/A,check_out,medium,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,AI,78,Medium,14,6,Saturday,7,July,3,Afternoon,TRUE
INT2025_07_0361,hotel_07,28/07/2025 07:46,facebook,N/A,complaint,medium,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,Human,600,Slow,7,1,Monday,7,July,3,Morning,FALSE
INT2025_07_0367,hotel_10,31/07/2025 13:57,email,N/A,info,medium,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,82,Medium,13,4,Thursday,7,July,3,Afternoon,TRUE
INT2025_07_0373,hotel_03,03/07/2025 10:12,website_chat,N/A,spa_reservation,medium,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,Human,330,Slow,10,4,Thursday,7,July,3,Morning,TRUE
INT2025_07_0376,hotel_05,04/07/2025 13:07,facebook,N/A,check_in,medium,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,80,Medium,13,5,Friday,7,July,3,Afternoon,TRUE
INT2025_07_0385,hotel_08,09/07/2025 11:52,instagram,N/A,booking,medium,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,AI,84,Medium,11,3,Wednesday,7,July,3,Morning,TRUE
INT2025_07_0391,hotel_02,12/07/2025 07:46,facebook,N/A,check_in,medium,Oslo City Hotel,Oslo,Norway,city,180,Large,Human,320,Slow,7,6,Saturday,7,July,3,Morning,TRUE
INT2025_07_0397,hotel_11,15/07/2025 13:57,email,N/A,service_request,medium,Ålesun View Hotel,Ålesun,Norway,city,100,Large,Human,600,Slow,13,2,Tuesday,7,July,3,Afternoon,FALSE
INT2025_07_0400,hotel_08,16/07/2025 17:02,instagram,N/A,info,medium,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,Human,380,Slow,17,3,Wednesday,7,July,3,Afternoon,TRUE
INT2025_07_0403,hotel_07,18/07/2025 10:12,website_chat,N/A,complaint,medium,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,AI,88,Medium,10,5,Friday,7,July,3,Morning,TRUE
INT2025_07_0406,hotel_09,19/07/2025 13:07,facebook,N/A,spa_reservation,medium,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,450,Slow,13,6,Saturday,7,July,3,Afternoon,TRUE
INT2025_07_0430,hotel_08,31/07/2025 16:34,instagram,N/A,service_request,medium,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,AI,41,Fast,16,4,Thursday,7,July,3,Afternoon,TRUE
INT2025_07_0448,hotel_05,09/07/2025 15:14,website_chat,N/A,spa_reservation,medium,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,46,Fast,15,3,Wednesday,7,July,3,Afternoon,TRUE
