interaction_id,hotel_id,channel,language,request_type,complexity,hotel_name,city,country,hotel_type,rooms,hotel_size_category,timestamp,day_of_week,hour_of_day,day_of_week_number,time_period,month_number,month_name,quarter
INT2025_11_0090,hotel_06,website_chat,EN,info,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,07/11/2025 07:14,Friday,7,5,Morning,11,November,4
INT2025_11_0091,hotel_07,email,NO,info,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,07/11/2025 07:58,Friday,7,5,Morning,11,November,4
INT2025_11_0092,hotel_08,website_chat,EN,booking,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,07/11/2025 08:42,Friday,8,5,Morning,11,November,4
INT2025_11_0093,hotel_09,email,NO,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,07/11/2025 09:26,Friday,9,5,Morning,11,November,4
INT2025_11_0094,hotel_10,website_chat,EN,info,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,07/11/2025 10:10,Friday,10,5,Morning,11,November,4
INT2025_11_0095,hotel_11,email,NO,info,simple,Ålesund View Hotel,Ålesund,Norway,city,100,Large,07/11/2025 10:54,Friday,10,5,Morning,11,November,4
INT2025_11_0096,hotel_12,website_chat,EN,booking,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,07/11/2025 11:38,Friday,11,5,Morning,11,November,4
INT2025_11_0097,hotel_01,email,NO,info,simple,The Well,Sandvika,Norway,spa,231,Large,07/11/2025 12:22,Friday,12,5,Afternoon,11,November,4
INT2025_11_0098,hotel_02,website_chat,EN,info,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,07/11/2025 13:06,Friday,13,5,Afternoon,11,November,4
INT2025_11_0099,hotel_03,email,NO,info,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,07/11/2025 13:50,Friday,13,5,Afternoon,11,November,4
INT2025_11_0100,hotel_04,website_chat,EN,booking,complex,Northern Lights Resort,Tromsø,Norway,resort,120,Large,07/11/2025 14:34,Friday,14,5,Afternoon,11,November,4
INT2025_11_0101,hotel_05,email,NO,info,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,07/11/2025 15:18,Friday,15,5,Afternoon,11,November,4
INT2025_11_0102,hotel_06,website_chat,EN,info,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,07/11/2025 16:02,Friday,16,5,Afternoon,11,November,4
INT2025_11_0103,hotel_07,email,NO,info,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,07/11/2025 16:46,Friday,16,5,Afternoon,11,November,4
INT2025_11_0104,hotel_08,website_chat,EN,booking,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,07/11/2025 17:30,Friday,17,5,Afternoon,11,November,4
INT2025_11_0105,hotel_09,email,NO,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,08/11/2025 07:16,Saturday,7,6,Morning,11,November,4
INT2025_11_0106,hotel_10,website_chat,EN,info,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,08/11/2025 08:00,Saturday,8,6,Morning,11,November,4
INT2025_11_0107,hotel_11,email,NO,info,simple,Ålesund View Hotel,Ålesund,Norway,city,100,Large,08/11/2025 08:44,Saturday,8,6,Morning,11,November,4
INT2025_11_0108,hotel_12,website_chat,EN,booking,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,08/11/2025 09:28,Saturday,9,6,Morning,11,November,4
INT2025_11_0109,hotel_01,email,NO,info,simple,The Well,Sandvika,Norway,spa,231,Large,08/11/2025 10:12,Saturday,10,6,Morning,11,November,4
INT2025_11_0110,hotel_02,website_chat,EN,info,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,08/11/2025 10:56,Saturday,10,6,Morning,11,November,4
INT2025_11_0111,hotel_03,email,NO,info,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,08/11/2025 11:40,Saturday,11,6,Morning,11,November,4
INT2025_11_0112,hotel_04,website_chat,EN,booking,complex,Northern Lights Resort,Tromsø,Norway,resort,120,Large,08/11/2025 12:24,Saturday,12,6,Afternoon,11,November,4
INT2025_11_0113,hotel_05,email,NO,info,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,08/11/2025 13:08,Saturday,13,6,Afternoon,11,November,4
INT2025_11_0114,hotel_06,website_chat,EN,info,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,08/11/2025 13:52,Saturday,13,6,Afternoon,11,November,4
INT2025_11_0115,hotel_07,email,NO,info,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,08/11/2025 14:36,Saturday,14,6,Afternoon,11,November,4
INT2025_11_0116,hotel_08,website_chat,EN,booking,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,08/11/2025 15:20,Saturday,15,6,Afternoon,11,November,4
INT2025_11_0117,hotel_09,email,NO,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,08/11/2025 16:04,Saturday,16,6,Afternoon,11,November,4
INT2025_11_0118,hotel_10,website_chat,EN,info,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,08/11/2025 16:48,Saturday,16,6,Afternoon,11,November,4
INT2025_11_0119,hotel_11,email,NO,info,simple,Ålesund View Hotel,Ålesund,Norway,city,100,Large,08/11/2025 17:32,Saturday,17,6,Afternoon,11,November,4
INT2025_11_0120,hotel_12,website_chat,EN,booking,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,09/11/2025 07:18,Sunday,7,0,Morning,11,November,4
INT2025_11_0121,hotel_01,email,NO,info,simple,The Well,Sandvika,Norway,spa,231,Large,09/11/2025 08:02,Sunday,8,0,Morning,11,November,4
INT2025_11_0122,hotel_02,website_chat,EN,info,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,09/11/2025 08:46,Sunday,8,0,Morning,11,November,4
INT2025_11_0123,hotel_03,email,NO,info,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,09/11/2025 09:30,Sunday,9,0,Morning,11,November,4
INT2025_11_0124,hotel_04,website_chat,EN,booking,complex,Northern Lights Resort,Tromsø,Norway,resort,120,Large,09/11/2025 10:14,Sunday,10,0,Morning,11,November,4
INT2025_11_0125,hotel_05,email,NO,info,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,09/11/2025 10:58,Sunday,10,0,Morning,11,November,4
INT2025_11_0126,hotel_06,website_chat,EN,info,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,09/11/2025 11:42,Sunday,11,0,Morning,11,November,4
INT2025_11_0127,hotel_07,email,NO,info,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,09/11/2025 12:26,Sunday,12,0,Afternoon,11,November,4
INT2025_11_0128,hotel_08,website_chat,EN,booking,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,09/11/2025 13:10,Sunday,13,0,Afternoon,11,November,4
INT2025_11_0129,hotel_09,email,NO,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,09/11/2025 13:54,Sunday,13,0,Afternoon,11,November,4
INT2025_11_0130,hotel_10,website_chat,EN,info,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,09/11/2025 14:38,Sunday,14,0,Afternoon,11,November,4
INT2025_11_0131,hotel_11,email,NO,info,simple,Ålesund View Hotel,Ålesund,Norway,city,100,Large,09/11/2025 15:22,Sunday,15,0,Afternoon,11,November,4
INT2025_11_0132,hotel_12,website_chat,EN,booking,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,09/11/2025 16:06,Sunday,16,0,Afternoon,11,November,4
INT2025_11_0133,hotel_01,email,NO,info,simple,The Well,Sandvika,Norway,spa,231,Large,09/11/2025 16:50,Sunday,16,0,Afternoon,11,November,4
INT2025_11_0134,hotel_02,website_chat,EN,info,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,09/11/2025 17:34,Sunday,17,0,Afternoon,11,November,4
INT2025_11_0135,hotel_03,email,NO,info,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,10/11/2025 07:20,Monday,7,1,Morning,11,November,4
INT2025_11_0136,hotel_04,website_chat,EN,booking,complex,Northern Lights Resort,Tromsø,Norway,resort,120,Large,10/11/2025 08:04,Monday,8,1,Morning,11,November,4
INT2025_11_0137,hotel_05,email,NO,info,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,10/11/2025 08:48,Monday,8,1,Morning,11,November,4
INT2025_11_0138,hotel_06,website_chat,EN,info,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,10/11/2025 09:32,Monday,9,1,Morning,11,November,4
INT2025_11_0139,hotel_07,email,NO,info,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,10/11/2025 10:16,Monday,10,1,Morning,11,November,4
INT2025_11_0140,hotel_08,website_chat,EN,booking,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,10/11/2025 11:00,Monday,11,1,Morning,11,November,4
INT2025_11_0141,hotel_09,email,NO,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,10/11/2025 11:44,Monday,11,1,Morning,11,November,4
INT2025_11_0142,hotel_10,website_chat,EN,info,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,10/11/2025 12:28,Monday,12,1,Afternoon,11,November,4
INT2025_11_0143,hotel_11,email,NO,info,simple,Ålesund View Hotel,Ålesund,Norway,city,100,Large,10/11/2025 13:12,Monday,13,1,Afternoon,11,November,4
INT2025_11_0144,hotel_12,website_chat,EN,booking,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,10/11/2025 13:56,Monday,13,1,Afternoon,11,November,4
INT2025_11_0145,hotel_01,email,NO,info,simple,The Well,Sandvika,Norway,spa,231,Large,10/11/2025 14:40,Monday,14,1,Afternoon,11,November,4
INT2025_11_0148,hotel_04,website_chat,EN,info,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,10/11/2025 16:52,Monday,16,1,Afternoon,11,November,4
INT2025_11_0150,hotel_06,website_chat,EN,info,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,11/11/2025 07:22,Tuesday,7,2,Morning,11,November,4
INT2025_11_0151,hotel_07,email,NO,info,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,11/11/2025 08:06,Tuesday,8,2,Morning,11,November,4
INT2025_11_0152,hotel_08,website_chat,EN,booking,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,11/11/2025 08:50,Tuesday,8,2,Morning,11,November,4
INT2025_11_0153,hotel_09,email,NO,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,11/11/2025 09:34,Tuesday,9,2,Morning,11,November,4
INT2025_11_0154,hotel_10,website_chat,EN,info,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,11/11/2025 10:18,Tuesday,10,2,Morning,11,November,4
INT2025_11_0155,hotel_11,email,NO,info,simple,Ålesund View Hotel,Ålesund,Norway,city,100,Large,11/11/2025 11:02,Tuesday,11,2,Morning,11,November,4
INT2025_11_0156,hotel_12,website_chat,EN,booking,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,11/11/2025 11:46,Tuesday,11,2,Morning,11,November,4
INT2025_11_0157,hotel_01,email,NO,info,simple,The Well,Sandvika,Norway,spa,231,Large,11/11/2025 12:30,Tuesday,12,2,Afternoon,11,November,4
INT2025_11_0158,hotel_02,website_chat,EN,info,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,11/11/2025 13:14,Tuesday,13,2,Afternoon,11,November,4
INT2025_11_0159,hotel_03,email,NO,info,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,11/11/2025 13:58,Tuesday,13,2,Afternoon,11,November,4
INT2025_11_0160,hotel_04,website_chat,EN,booking,complex,Northern Lights Resort,Tromsø,Norway,resort,120,Large,11/11/2025 14:42,Tuesday,14,2,Afternoon,11,November,4
INT2025_11_0161,hotel_05,email,NO,info,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,11/11/2025 15:26,Tuesday,15,2,Afternoon,11,November,4
INT2025_11_0162,hotel_06,website_chat,EN,info,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,11/11/2025 16:10,Tuesday,16,2,Afternoon,11,November,4
INT2025_11_0163,hotel_07,email,NO,info,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,11/11/2025 16:54,Tuesday,16,2,Afternoon,11,November,4
INT2025_11_0164,hotel_08,website_chat,EN,booking,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,11/11/2025 17:38,Tuesday,17,2,Afternoon,11,November,4
INT2025_11_0165,hotel_09,email,NO,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,12/11/2025 07:24,Wednesday,7,3,Morning,11,November,4
INT2025_11_0166,hotel_10,website_chat,EN,info,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,12/11/2025 08:08,Wednesday,8,3,Morning,11,November,4
INT2025_11_0167,hotel_11,email,NO,info,simple,Ålesund View Hotel,Ålesund,Norway,city,100,Large,12/11/2025 08:52,Wednesday,8,3,Morning,11,November,4
INT2025_11_0168,hotel_12,website_chat,EN,booking,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,12/11/2025 09:36,Wednesday,9,3,Morning,11,November,4
INT2025_11_0169,hotel_01,email,NO,info,simple,The Well,Sandvika,Norway,spa,231,Large,12/11/2025 10:20,Wednesday,10,3,Morning,11,November,4
INT2025_11_0170,hotel_02,website_chat,EN,info,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,12/11/2025 11:04,Wednesday,11,3,Morning,11,November,4
INT2025_11_0171,hotel_03,email,NO,info,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,12/11/2025 11:48,Wednesday,11,3,Morning,11,November,4
INT2025_11_0172,hotel_04,website_chat,EN,booking,complex,Northern Lights Resort,Tromsø,Norway,resort,120,Large,12/11/2025 12:32,Wednesday,12,3,Afternoon,11,November,4
INT2025_11_0173,hotel_05,email,NO,info,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,12/11/2025 13:16,Wednesday,13,3,Afternoon,11,November,4
INT2025_11_0174,hotel_06,website_chat,EN,info,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,12/11/2025 14:00,Wednesday,14,3,Afternoon,11,November,4
INT2025_11_0175,hotel_07,email,NO,info,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,12/11/2025 14:44,Wednesday,14,3,Afternoon,11,November,4
INT2025_11_0176,hotel_08,website_chat,EN,booking,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,12/11/2025 15:28,Wednesday,15,3,Afternoon,11,November,4
INT2025_11_0177,hotel_09,email,NO,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,12/11/2025 16:12,Wednesday,16,3,Afternoon,11,November,4
INT2025_11_0178,hotel_10,website_chat,EN,info,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,12/11/2025 16:56,Wednesday,16,3,Afternoon,11,November,4
INT2025_11_0179,hotel_11,email,NO,info,simple,Ålesund View Hotel,Ålesund,Norway,city,100,Large,12/11/2025 17:40,Wednesday,17,3,Afternoon,11,November,4
INT2025_11_0180,hotel_12,website_chat,EN,booking,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,13/11/2025 07:26,Thursday,7,4,Morning,11,November,4
INT2025_11_0181,hotel_01,email,NO,info,simple,The Well,Sandvika,Norway,spa,231,Large,13/11/2025 08:10,Thursday,8,4,Morning,11,November,4
INT2025_11_0182,hotel_02,website_chat,EN,info,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,13/11/2025 08:54,Thursday,8,4,Morning,11,November,4
INT2025_11_0183,hotel_03,email,NO,info,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,13/11/2025 09:38,Thursday,9,4,Morning,11,November,4
INT2025_11_0184,hotel_04,website_chat,EN,info,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,13/11/2025 10:22,Thursday,10,4,Morning,11,November,4
INT2025_11_0185,hotel_05,email,NO,info,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,13/11/2025 11:06,Thursday,11,4,Morning,11,November,4
INT2025_11_0186,hotel_06,website_chat,EN,booking,complex,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,13/11/2025 11:50,Thursday,11,4,Morning,11,November,4
INT2025_11_0187,hotel_07,email,NO,info,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,13/11/2025 12:34,Thursday,12,4,Afternoon,11,November,4
INT2025_11_0188,hotel_08,website_chat,EN,info,simple,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,13/11/2025 13:18,Thursday,13,4,Afternoon,11,November,4
INT2025_11_0189,hotel_09,email,NO,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,13/11/2025 14:02,Thursday,14,4,Afternoon,11,November,4
INT2025_11_0190,hotel_10,website_chat,EN,booking,complex,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,13/11/2025 14:46,Thursday,14,4,Afternoon,11,November,4
INT2025_11_0191,hotel_11,email,NO,info,simple,Ålesund View Hotel,Ålesund,Norway,city,100,Large,13/11/2025 15:30,Thursday,15,4,Afternoon,11,November,4
INT2025_11_0192,hotel_12,website_chat,EN,info,simple,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,13/11/2025 16:14,Thursday,16,4,Afternoon,11,November,4
INT2025_11_0193,hotel_01,email,NO,info,simple,The Well,Sandvika,Norway,spa,231,Large,13/11/2025 16:58,Thursday,16,4,Afternoon,11,November,4
INT2025_11_0194,hotel_02,website_chat,EN,info,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,13/11/2025 17:42,Thursday,17,4,Afternoon,11,November,4
INT2025_11_0195,hotel_03,email,NO,info,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,14/11/2025 07:28,Friday,7,5,Morning,11,November,4
INT2025_11_0196,hotel_04,website_chat,EN,booking,complex,Northern Lights Resort,Tromsø,Norway,resort,120,Large,14/11/2025 08:12,Friday,8,5,Morning,11,November,4
INT2025_11_0197,hotel_05,email,NO,info,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,14/11/2025 08:56,Friday,8,5,Morning,11,November,4
INT2025_11_0198,hotel_06,website_chat,EN,info,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,14/11/2025 09:40,Friday,9,5,Morning,11,November,4
INT2025_11_0199,hotel_07,email,NO,info,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,14/11/2025 10:24,Friday,10,5,Morning,11,November,4
INT2025_11_0200,hotel_08,website_chat,EN,booking,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,14/11/2025 11:08,Friday,11,5,Morning,11,November,4
INT2025_11_0201,hotel_09,email,NO,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,14/11/2025 11:52,Friday,11,5,Morning,11,November,4
INT2025_11_0202,hotel_10,website_chat,EN,info,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,14/11/2025 12:36,Friday,12,5,Afternoon,11,November,4
INT2025_11_0203,hotel_11,email,NO,info,simple,Ålesund View Hotel,Ålesund,Norway,city,100,Large,14/11/2025 13:20,Friday,13,5,Afternoon,11,November,4
INT2025_11_0204,hotel_12,website_chat,EN,booking,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,14/11/2025 14:04,Friday,14,5,Afternoon,11,November,4
INT2025_11_0205,hotel_01,email,NO,info,simple,The Well,Sandvika,Norway,spa,231,Large,14/11/2025 14:48,Friday,14,5,Afternoon,11,November,4
INT2025_11_0206,hotel_02,website_chat,EN,info,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,14/11/2025 15:32,Friday,15,5,Afternoon,11,November,4
INT2025_11_0207,hotel_03,email,NO,info,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,14/11/2025 16:16,Friday,16,5,Afternoon,11,November,4
INT2025_11_0208,hotel_04,website_chat,EN,booking,complex,Northern Lights Resort,Tromsø,Norway,resort,120,Large,14/11/2025 17:00,Friday,17,5,Afternoon,11,November,4
INT2025_11_0209,hotel_05,email,NO,info,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,15/11/2025 07:14,Saturday,7,6,Morning,11,November,4
INT2025_11_0210,hotel_06,website_chat,EN,info,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,15/11/2025 07:58,Saturday,7,6,Morning,11,November,4
INT2025_11_0211,hotel_07,email,NO,info,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,15/11/2025 08:42,Saturday,8,6,Morning,11,November,4
INT2025_11_0212,hotel_08,website_chat,EN,booking,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,15/11/2025 09:26,Saturday,9,6,Morning,11,November,4
INT2025_11_0213,hotel_09,email,NO,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,15/11/2025 10:10,Saturday,10,6,Morning,11,November,4
INT2025_11_0214,hotel_10,website_chat,EN,info,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,15/11/2025 10:54,Saturday,10,6,Morning,11,November,4
INT2025_11_0215,hotel_11,email,NO,info,simple,Ålesund View Hotel,Ålesund,Norway,city,100,Large,15/11/2025 11:38,Saturday,11,6,Morning,11,November,4
INT2025_11_0216,hotel_12,website_chat,EN,booking,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,15/11/2025 12:22,Saturday,12,6,Afternoon,11,November,4
INT2025_11_0218,hotel_01,email,NO,info,simple,The Well,Sandvika,Norway,spa,231,Large,15/11/2025 13:06,Saturday,13,6,Afternoon,11,November,4
INT2025_11_0219,hotel_02,website_chat,EN,info,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,15/11/2025 13:50,Saturday,13,6,Afternoon,11,November,4
INT2025_11_0220,hotel_03,email,NO,info,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,15/11/2025 14:34,Saturday,14,6,Afternoon,11,November,4
INT2025_11_0221,hotel_04,website_chat,EN,info,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,15/11/2025 15:18,Saturday,15,6,Afternoon,11,November,4
INT2025_11_0222,hotel_05,email,NO,info,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,15/11/2025 16:02,Saturday,16,6,Afternoon,11,November,4
INT2025_11_0223,hotel_06,website_chat,EN,booking,complex,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,15/11/2025 16:46,Saturday,16,6,Afternoon,11,November,4
INT2025_11_0224,hotel_07,email,NO,info,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,15/11/2025 17:30,Saturday,17,6,Afternoon,11,November,4
INT2025_11_0225,hotel_08,website_chat,EN,info,simple,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,16/11/2025 07:16,Sunday,7,0,Morning,11,November,4
INT2025_11_0226,hotel_09,email,NO,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,16/11/2025 08:00,Sunday,8,0,Morning,11,November,4
