"interaction_id","timestamp","hotel_id","channel","language","request_type","complexity","hotel_name","city","country","hotel_type","rooms","handled_by","response_time_s","resolved"
"INT2025_07_0058","2025-07-31 14:57:00","hotel_10","website_chat","N/A","complaint","medium","Kristiansand Beach Hotel","Kristiansand","Norway","resort",150,"AI",38,"TRUE"
"INT2025_07_0103","2025-07-23 10:12:00","hotel_04","website_chat","N/A","service_request","medium","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"AI",36,"TRUE"
"INT2025_07_0112","2025-07-27 08:47:00","hotel_09","email","N/A","spa_reservation","medium","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",42,"TRUE"
"INT2025_07_0121","2025-07-01 07:46:00","hotel_03","facebook","N/A","spa_reservation","medium","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"AI",37,"TRUE"
"INT2025_07_0130","2025-07-05 17:02:00","hotel_10","instagram","N/A","technical_issue","medium","Kristiansand Beach Hotel","Kristiansand","Norway","resort",150,"AI",44,"TRUE"
"INT2025_07_0145","2025-07-13 11:52:00","hotel_04","instagram","N/A","service_request","medium","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"Human",520,"FALSE"
"INT2025_07_0166","2025-07-23 13:17:00","hotel_07","facebook","N/A","info","medium","Trondheim Central Hotel","Trondheim","Norway","city",140,"AI",42,"TRUE"
"INT2025_07_0175","2025-07-28 11:52:00","hotel_12","instagram","N/A","booking","medium","Geilo Alpine Resort","Geilo","Norway","resort",170,"AI",36,"TRUE"
"INT2025_07_0193","2025-07-06 10:12:00","hotel_11","website_chat","N/A","booking","medium","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"AI",35,"TRUE"
"INT2025_07_0202","2025-07-10 08:47:00","hotel_08","email","N/A","complaint","medium","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"AI",41,"TRUE"
"INT2025_07_0211","2025-07-15 07:46:00","hotel_09","facebook","N/A","complaint","medium","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",37,"TRUE"
"INT2025_07_0238","2025-07-28 14:57:00","hotel_02","website_chat","N/A","service_request","medium","Oslo City Hotel","Oslo","Norway","city",180,"AI",44,"TRUE"
"INT2025_07_0256","2025-07-06 13:07:00","hotel_10","facebook","N/A","spa_reservation","medium","Kristiansand Beach Hotel","Kristiansand","Norway","resort",150,"AI",45,"TRUE"
"INT2025_07_0265","2025-07-11 11:52:00","hotel_09","instagram","N/A","technical_issue","medium","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",40,"TRUE"
"INT2025_07_0277","2025-07-17 13:57:00","hotel_05","email","N/A","booking","medium","Bergen Harbor Hotel","Bergen","Norway","city",160,"AI",74,"TRUE"
"INT2025_07_0283","2025-07-20 10:12:00","hotel_04","website_chat","N/A","check_out","medium","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"Human",360,"TRUE"
"INT2025_07_0286","2025-07-21 13:07:00","hotel_12","facebook","N/A","complaint","medium","Geilo Alpine Resort","Geilo","Norway","resort",170,"AI",68,"TRUE"
"INT2025_07_0292","2025-07-24 08:47:00","hotel_05","email","N/A","info","medium","Bergen Harbor Hotel","Bergen","Norway","city",160,"Human",380,"TRUE"
"INT2025_07_0298","2025-07-27 14:57:00","hotel_04","website_chat","N/A","spa_reservation","medium","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"Human",450,"TRUE"
"INT2025_07_0301","2025-07-29 07:46:00","hotel_08","facebook","N/A","booking","medium","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"Human",330,"TRUE"
"INT2025_07_0307","2025-07-01 13:57:00","hotel_02","email","N/A","technical_issue","medium","Oslo City Hotel","Oslo","Norway","city",180,"Human",520,"FALSE"
"INT2025_07_0067","2025-07-05 13:57:00","hotel_05","email","N/A","service_request","medium","Bergen Harbor Hotel","Bergen","Norway","city",160,"AI",33,"TRUE"
"INT2025_07_0142","2025-07-11 08:47:00","hotel_unknown","email","N/A","check_out","medium","","","","","","AI",58,"TRUE"
"INT2025_07_0157","2025-07-19 13:57:00","hotel_unknown","email","N/A","info","medium","","","","","","AI",38,"TRUE"
"INT2025_07_0094","2025-07-18 10:52:00","hotel_07","website_chat","N/A","service_request","medium","Trondheim Central Hotel","Trondheim","Norway","city",140,"AI",40,"TRUE"
"INT2025_07_0139","2025-07-10 16:22:00","hotel_05","website_chat","N/A","technical_issue","medium","Bergen Harbor Hotel","Bergen","Norway","city",160,"Human",360,"TRUE"
"INT2025_07_0274","2025-07-15 10:52:00","hotel_03","website_chat","N/A","technical_issue","medium","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"Human",380,"TRUE"
"INT2025_07_0289","2025-07-23 16:22:00","hotel_03","website_chat","N/A","spa_reservation","medium","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"Human",600,"FALSE"
"INT2025_07_0076","2025-07-09 13:17:00","hotel_12","facebook","N/A","service_request","medium","Geilo Alpine Resort","Geilo","Norway","resort",170,"AI",41,"TRUE"
"INT2025_07_0220","2025-07-19 17:02:00","hotel_03","instagram","N/A","service_request","medium","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"AI",43,"TRUE"
"INT2025_07_0085","2025-07-14 11:52:00","hotel_unknown","instagram","N/A","service_request","medium","","","","","","AI",35,"TRUE"
"INT2025_07_0304","2025-07-30 10:52:00","hotel_11","website_chat","N/A","service_request","medium","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"AI",70,"TRUE"
"INT2025_07_0313","2025-07-04 10:12:00","hotel_04","website_chat","N/A","service_request","medium","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"AI",78,"TRUE"
"INT2025_07_0316","2025-07-05 13:07:00","hotel_06","facebook","N/A","check_in","medium","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"Human",430,"TRUE"
"INT2025_07_0325","2025-07-10 11:52:00","hotel_10","instagram","N/A","info","medium","Kristiansand Beach Hotel","Kristiansand","Norway","resort",150,"Human",600,"FALSE"
"INT2025_07_0328","2025-07-11 14:57:00","hotel_12","website_chat","N/A","complaint","medium","Geilo Alpine Resort","Geilo","Norway","resort",170,"Human",380,"TRUE"
"INT2025_07_0331","2025-07-13 07:46:00","hotel_03","facebook","N/A","spa_reservation","medium","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"AI",80,"TRUE"
"INT2025_07_0343","2025-07-19 10:12:00","hotel_08","website_chat","N/A","booking","medium","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"Human",520,"FALSE"
"INT2025_07_0358","2025-07-26 14:57:00","hotel_06","website_chat","N/A","check_out","medium","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"AI",78,"TRUE"
"INT2025_07_0361","2025-07-28 07:46:00","hotel_07","facebook","N/A","complaint","medium","Trondheim Central Hotel","Trondheim","Norway","city",140,"Human",600,"FALSE"
"INT2025_07_0367","2025-07-31 13:57:00","hotel_10","email","N/A","info","medium","Kristiansand Beach Hotel","Kristiansand","Norway","resort",150,"AI",82,"TRUE"
"INT2025_07_0373","2025-07-03 10:12:00","hotel_03","website_chat","N/A","spa_reservation","medium","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"Human",330,"TRUE"
"INT2025_07_0376","2025-07-04 13:07:00","hotel_05","facebook","N/A","check_in","medium","Bergen Harbor Hotel","Bergen","Norway","city",160,"AI",80,"TRUE"
"INT2025_07_0385","2025-07-09 11:52:00","hotel_08","instagram","N/A","booking","medium","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"AI",84,"TRUE"
"INT2025_07_0391","2025-07-12 07:46:00","hotel_02","facebook","N/A","check_in","medium","Oslo City Hotel","Oslo","Norway","city",180,"Human",320,"TRUE"
"INT2025_07_0397","2025-07-15 13:57:00","hotel_11","email","N/A","service_request","medium","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"Human",600,"FALSE"
"INT2025_07_0400","2025-07-16 17:02:00","hotel_08","instagram","N/A","info","medium","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"Human",380,"TRUE"
"INT2025_07_0403","2025-07-18 10:12:00","hotel_07","website_chat","N/A","complaint","medium","Trondheim Central Hotel","Trondheim","Norway","city",140,"AI",88,"TRUE"
"INT2025_07_0406","2025-07-19 13:07:00","hotel_09","facebook","N/A","spa_reservation","medium","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"Human",450,"TRUE"
"INT2025_07_0430","2025-07-31 16:34:00","hotel_08","instagram","N/A","service_request","medium","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"AI",41,"TRUE"
"INT2025_07_0448","2025-07-09 15:14:00","hotel_05","website_chat","N/A","spa_reservation","medium","Bergen Harbor Hotel","Bergen","Norway","city",160,"AI",46,"TRUE"
"INT2025_07_0457","2025-07-14 13:54:00","hotel_04","email","N/A","technical_issue","medium","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"AI",43,"TRUE"
"INT2025_07_0475","2025-07-23 11:54:00","hotel_05","instagram","N/A","info","medium","Bergen Harbor Hotel","Bergen","Norway","city",160,"AI",45,"TRUE"
"INT2025_07_0502","2025-07-05 08:34:00","hotel_07","email","N/A","check_in","medium","Trondheim Central Hotel","Trondheim","Norway","city",140,"AI",44,"TRUE"
"INT2025_07_0511","2025-07-10 07:13:00","hotel_12","facebook","N/A","complaint","medium","Geilo Alpine Resort","Geilo","Norway","resort",170,"AI",46,"TRUE"
"INT2025_07_0538","2025-07-23 14:29:00","hotel_12","website_chat","N/A","service_request","medium","Geilo Alpine Resort","Geilo","Norway","resort",170,"AI",45,"TRUE"
"INT2025_07_0556","2025-07-01 13:29:00","hotel_03","facebook","N/A","spa_reservation","medium","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"AI",47,"TRUE"
"INT2025_07_0322","2025-07-08 08:47:00","hotel_unknown","email","N/A","service_request","medium","","","","","","AI",72,"TRUE"
"INT2025_07_0352","2025-07-23 08:47:00","hotel_unknown","email","N/A","check_in","medium","","","","","","Human",430,"TRUE"
"INT2025_07_0355","2025-07-25 11:52:00","hotel_unknown","instagram","N/A","service_request","medium","","","","","","Human",320,"TRUE"
"INT2025_07_0370","2025-07-01 17:02:00","hotel_unknown","instagram","N/A","complaint","medium","","","","","","Human",450,"TRUE"
"INT2025_07_0346","2025-07-20 13:07:00","hotel_11","facebook","N/A","service_request","medium","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"Human",360,"TRUE"
"INT2025_07_0388","2025-07-10 14:57:00","hotel_unknown","website_chat","N/A","service_request","medium","","","","","","Human",430,"TRUE"
"INT2025_07_0319","2025-07-07 16:22:00","hotel_07","website_chat","N/A","check_out","medium","Trondheim Central Hotel","Trondheim","Norway","city",140,"Human",320,"TRUE"
"INT2025_07_0334","2025-07-14 10:52:00","hotel_05","website_chat","N/A","info","medium","Bergen Harbor Hotel","Bergen","Norway","city",160,"Human",450,"TRUE"
"INT2025_07_0349","2025-07-22 16:22:00","hotel_02","website_chat","N/A","technical_issue","medium","Oslo City Hotel","Oslo","Norway","city",180,"AI",76,"TRUE"
"INT2025_07_0364","2025-07-29 10:52:00","hotel_09","website_chat","N/A","spa_reservation","medium","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"Human",380,"TRUE"
"INT2025_07_0409","2025-07-21 16:22:00","hotel_10","website_chat","N/A","info","medium","Kristiansand Beach Hotel","Kristiansand","Norway","resort",150,"Human",330,"TRUE"
"INT2025_07_0439","2025-07-05 15:54:00","hotel_10","website_chat","N/A","spa_reservation","medium","Kristiansand Beach Hotel","Kristiansand","Norway","resort",150,"AI",44,"TRUE"
"INT2025_07_0484","2025-07-27 11:14:00","hotel_04","website_chat","N/A","info","medium","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"AI",47,"TRUE"
"INT2025_07_0412","2025-07-22 08:48:00","hotel_11","email","N/A","service_request","medium","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"AI",42,"TRUE"
"INT2025_07_0421","2025-07-27 07:37:00","hotel_02","facebook","N/A","service_request","medium","Oslo City Hotel","Oslo","Norway","city",180,"AI",39,"TRUE"
"INT2025_07_0337","2025-07-16 13:57:00","hotel_unknown","email","N/A","service_request","medium","","","","","","Human",330,"TRUE"
"INT2025_07_0529","2025-07-19 15:49:00","hotel_03","website_chat","N/A","service_request","medium","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"AI",48,"TRUE"
"INT2025_07_0379","2025-07-06 16:22:00","hotel_unknown","website_chat","N/A","service_request","medium","","","","","","Human",520,"FALSE"
"INT2025_07_0565","2025-07-06 12:09:00","hotel_11","instagram","N/A","technical_issue","medium","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"AI",52,"TRUE"
"INT2025_07_0580","2025-07-13 16:59:00","hotel_12","instagram","N/A","service_request","medium","Geilo Alpine Resort","Geilo","Norway","resort",170,"AI",68,"TRUE"
"INT2025_07_0598","2025-07-22 14:59:00","hotel_03","website_chat","N/A","spa_reservation","medium","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"AI",64,"TRUE"
"INT2025_07_0607","2025-07-27 14:19:00","hotel_11","email","N/A","technical_issue","medium","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"AI",70,"TRUE"
"INT2025_07_0616","2025-07-31 12:59:00","hotel_09","facebook","N/A","check_in","medium","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",76,"TRUE"
"INT2025_07_0625","2025-07-05 11:39:00","hotel_06","instagram","N/A","info","medium","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"AI",78,"TRUE"
"INT2025_08_0010","2025-08-07 18:39:00","hotel_12","email","N/A","booking","complex","Geilo Alpine Resort","Geilo","Norway","resort",170,"Human",540,"TRUE"
"INT2025_08_0013","2025-08-09 09:49:00","hotel_06","website_chat","N/A","complaint","medium","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"Human",360,"TRUE"
"INT2025_08_0016","2025-08-10 13:13:00","hotel_07","email","N/A","info","complex","Trondheim Central Hotel","Trondheim","Norway","city",140,"AI",52,"TRUE"
"INT2025_08_0040","2025-08-22 16:53:00","hotel_04","instagram","N/A","info","medium","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"AI",34,"TRUE"
"INT2025_08_0103","2025-08-23 10:19:00","hotel_05","website_chat","N/A","service_request","medium","Bergen Harbor Hotel","Bergen","Norway","city",160,"AI",38,"TRUE"
"INT2025_08_0112","2025-08-27 08:54:00","hotel_08","email","N/A","spa_reservation","medium","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"AI",44,"TRUE"
"INT2025_08_0130","2025-08-05 17:09:00","hotel_07","instagram","N/A","technical_issue","medium","Trondheim Central Hotel","Trondheim","Norway","city",140,"AI",46,"TRUE"
"INT2025_08_0142","2025-08-11 08:54:00","hotel_06","email","N/A","check_out","medium","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"AI",30,"TRUE"
"INT2025_08_0151","2025-08-16 07:53:00","hotel_11","facebook","N/A","complaint","medium","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"AI",28,"TRUE"
"INT2025_08_0160","2025-08-20 17:09:00","hotel_02","instagram","N/A","complaint","medium","Oslo City Hotel","Oslo","Norway","city",180,"AI",31,"TRUE"
"INT2025_08_0067","2025-08-05 14:04:00","hotel_12","email","N/A","service_request","medium","Geilo Alpine Resort","Geilo","Norway","resort",170,"AI",33,"TRUE"
"INT2025_08_0076","2025-08-09 13:24:00","hotel_09","facebook","N/A","service_request","medium","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",40,"TRUE"
"INT2025_08_0085","2025-08-14 11:59:00","hotel_03","instagram","N/A","service_request","medium","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"AI",35,"TRUE"
"INT2025_08_0007","2025-08-04 13:09:00","hotel_10","website_chat","N/A","spa_reservation","complex","Kristiansand Beach Hotel","Kristiansand","Norway","resort",150,"Human",182.1,"TRUE"
"INT2025_08_0019","2025-08-12 15:29:00","hotel_09","website_chat","N/A","booking","medium","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"Human",480,"FALSE"
"INT2025_08_0094","2025-08-18 10:59:00","hotel_11","website_chat","N/A","service_request","medium","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"AI",42,"TRUE"
"INT2025_08_0139","2025-08-10 16:29:00","hotel_12","website_chat","N/A","technical_issue","medium","Geilo Alpine Resort","Geilo","Norway","resort",170,"AI",40,"TRUE"
"INT2025_08_0169","2025-08-25 16:29:00","hotel_08","website_chat","N/A","check_in","medium","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"AI",29,"TRUE"
"INT2025_07_0589","2025-07-18 16:19:00","hotel_unknown","website_chat","N/A","spa_reservation","medium","","","","","","AI",72,"TRUE"
"INT2025_07_0571","2025-07-09 07:43:00","hotel_unknown","facebook","N/A","service_request","medium","","","","","","AI",60,"TRUE"
"INT2025_08_0196","2025-08-07 13:24:00","hotel_04","facebook","N/A","service_request","medium","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"AI",33,"TRUE"
"INT2025_08_0223","2025-08-21 10:19:00","hotel_11","website_chat","N/A","technical_issue","medium","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"AI",32,"TRUE"
"INT2025_08_0241","2025-08-30 07:53:00","hotel_06","facebook","N/A","check_in","medium","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"AI",33,"TRUE"
"INT2025_08_0277","2025-08-17 14:04:00","hotel_12","email","N/A","booking","medium","Geilo Alpine Resort","Geilo","Norway","resort",170,"AI",35,"TRUE"
"INT2025_08_0295","2025-08-26 11:59:00","hotel_11","instagram","N/A","complaint","medium","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"Human",520,"FALSE"
"INT2025_08_0298","2025-08-27 15:04:00","hotel_06","website_chat","N/A","spa_reservation","medium","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"Human",380,"TRUE"
"INT2025_08_0301","2025-08-29 07:53:00","hotel_05","facebook","N/A","booking","medium","Bergen Harbor Hotel","Bergen","Norway","city",160,"AI",88,"TRUE"
"INT2025_08_0310","2025-08-02 17:09:00","hotel_04","instagram","N/A","booking","medium","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"AI",84,"TRUE"
"INT2025_08_0313","2025-08-04 10:19:00","hotel_09","website_chat","N/A","service_request","medium","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"Human",520,"FALSE"
"INT2025_08_0316","2025-08-05 13:14:00","hotel_02","facebook","N/A","check_in","medium","Oslo City Hotel","Oslo","Norway","city",180,"Human",360,"TRUE"
"INT2025_08_0325","2025-08-10 11:59:00","hotel_08","instagram","N/A","info","medium","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"Human",320,"TRUE"
"INT2025_08_0328","2025-08-11 15:04:00","hotel_07","website_chat","N/A","complaint","medium","Trondheim Central Hotel","Trondheim","Norway","city",140,"AI",86,"TRUE"
"INT2025_08_0331","2025-08-13 07:53:00","hotel_09","facebook","N/A","spa_reservation","medium","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"Human",520,"FALSE"
